sim	param	true	EMPIRE	rase	ess
9	sigma_y	0.241874041268602	0.219368765648804	0.266214149772082	37.448812431539
9	root_x	0.0880601285419704	0.347406647166499	1.29907290857056	1592.54854032458
9	root_y	1.07006317210437	0.623956317023242	1.29273339552751	1919.28081169657
10	sigma_x	0.993594827596098	0.898721135095544	117.548537056941	0
10	sigma_y	0.518628119723871	0.570002618300126	1337.62911759966	0
10	root_x	-0.845226196656622	-0.262966137068346	221.257614334163	159.216656985261
10	root_y	0.149424849370742	-0.461899206209832	-616.386315886712	230.274744039703
11	sigma_y	0.33885378530249	0.395471469293438	3.70482617615859	NA
11	root_y	-0.635774057796519	0.242483154191183	-6.62338747783798	1416.93908213151
12	sigma_y	0.76776764402166	0.704944219744738	5.6881791265295	603.320016032419
12	root_x	-1.15088146052173	0.117525679470685	-0.0969282781315973	1060.96962967688
12	root_y	0.400818844396653	0.143819029123	-1.58827304591772	1159.62052862543
13	sigma_x	0.537238496122882	0.56822186160131	9.1673609962251	0
13	root_x	0.423292370200441	0.312222635215232	9.67421644868844	530.753840841585
14	sigma_x	0.951133182039484	0.888214015707115	18.2271293133129	0
14	sigma_y	0.715963885188103	0.713065293031589	24.9102806232979	0
14	root_x	-0.152105918418846	-0.487926991042139	-28.290664666937	588.547249208913
14	root_y	0.545926680506551	0.0221052615039038	-27.0597089965949	684.760196628766
15	sigma_x	0.530424863565713	0.589844535465881	0.707106781186548	0
15	sigma_y	0.861733040539548	0.881207492139751	0.707106781186548	0
15	root_x	-0.296968957199681	-0.0311635895660502	0.237191170370328	185.55028371536
15	root_y	-0.412144787075542	0.0968162945792329	0.169499473659301	161.013483064556
16	sigma_x	0.773142646299675	0.831092374333612	1.87699917316176	0
16	sigma_y	0.16025009076111	0.145119754800375	1.93463467336306	0
16	root_x	-2.16781464799327	-0.458495789169444	-2.35385129097	1075.06271905934
16	root_y	-0.309154813898399	-0.444415892876385	0.314997141973192	1404.58264678132
17	sigma_x	0.68756683380343	0.665249815083762	2.71674159696682	5.68566991018452
17	sigma_y	0.515324061736465	0.573659067910357	1.26741342534838	5.68566991018457
17	root_x	-0.286466076519664	0.217860523938097	0.55935941280991	1416.16556150605
17	root_y	2.20608466711496	0.714895675311499	3.24165928763819	1592.03196467659
18	root_x	-0.278024011522198	-0.61557667857437	-31.7653533522878	1190.19068375557
18	root_y	1.92008195409555	1.10380872521299	1.97530565418596	1411.09792890706
19	sigma_x	0.273666120599955	0.272969783765976	61.2032573167575	NA
19	sigma_y	0.400533427717164	0.330328271174395	59.0108477438733	0
19	root_x	-0.656369797150725	-0.338913388941678	-59.373123317669	2903.84373396742
19	root_y	0.120104356109006	0.472227053353145	-97.9186278691742	3107.55144227075
20	sigma_x	0.939167114673182	0.738575994201877	0.707106781186548	0
20	sigma_y	0.99127585766837	0.751662130495992	0.707106781186548	0
20	root_x	-1.66197160524396	-0.100416024178772	-8.39249806656154	668.287256813913
20	root_y	1.73210709758088	-0.155617656310782	-7.17452400377915	536.037575724407
21	sigma_x	0.130556735442951	0.0903287005578681	6.13863742987718	0
21	sigma_y	0.750732749700546	0.913125504798817	4.55336261344206	0
21	root_y	1.88855374524469	0.0566510079977917	4.11160061708069	1725.26323749685
22	sigma_y	0.750883996021003	0.509591453318161	9.48071455868333	0
22	root_x	-0.112035495017729	0.102762766874732	0.322572669640741	335.716513562412
22	root_y	-0.234511023690081	-0.196355093554636	6.76991190875452	481.707183626224
23	sigma_x	0.378035932546481	0.333999042793971	0.556977176027281	18.4967238690239
23	sigma_y	0.755668931175023	0.659357606780971	0.599214167625352	7.01925941144807
23	root_x	-0.0100896868537441	0.4730038104791	3.28109857555306	1487.76014120066
23	root_y	-1.10318676336128	0.734059365763588	4.87601332208333	1943.93014259577
24	sigma_x	0.589458354515955	0.500316961069967	0.53982279643997	24.9657507645519
24	sigma_y	0.64710696414113	0.637345158132691	0.623365760292546	12.4777330046503
24	root_x	0.0962360420902864	-0.133464271345322	-0.134108047964248	306.389781724582
24	root_y	1.41148831677337	-0.37714144254937	-1.37093486046781	359.725583939445
25	sigma_y	0.905542286811396	0.932730076508567	1.12829544175187	16.620611516813
25	root_x	-1.584322292209	-1.43653211139323	-2.00922779330314	111.151679515127
25	root_y	-0.517198794798192	0.592377188811373	2.35926857653828	68.6197339017983
26	sigma_x	0.275500267278403	0.27932700743668	3.55175037710785	22.6663633190602
26	sigma_y	0.164130671182647	0.249612894465833	1.90237417299011	13.3688523072033
26	root_x	-0.250121699381675	-0.399574117061647	1.74677200301506	227.772493460122
26	root_y	-0.0116862103701596	0.389988064124175	2.01014634305235	281.908192810682
27	sigma_x	0.652202097466215	0.814004280153736	75.7301650794031	47.3206798050849
27	sigma_y	0.0994761940091848	0.13357909444172	55.8871132411876	61.0894417686603
27	root_x	-0.370554642600781	-0.333807469845742	77.879221258201	105.812574246837
27	root_y	2.84654687621622	1.92909158969376	-99.7197254217493	169.226392445513
28	sigma_x	0.310413729632273	0.291955557475688	6.7684141249647	0
28	sigma_y	0.883289631921798	0.699582280268734	6.85169203847077	0
28	root_x	-1.06229335900268	0.0690346962520838	-3.96405936558174	3921.04705924901
28	root_y	-1.0802603442483	-0.394909001860749	-7.39545405895319	4923.94734023848
29	sigma_x	0.255767796887085	0.30132578295912	35872.2796614135	168.080687056985
29	sigma_y	0.459813798777759	0.474062245363654	48723.8266412535	291.792731841785
29	root_x	-1.16998421278773	-0.0540243170144189	-252.61902393135	1848.22476512961
29	root_y	0.884069635446891	0.107510120648477	3304.39322943698	2310.7320275231
30	sigma_x	0.667466387385502	0.687918500779981	15.0025022455279	0
30	sigma_y	0.211487221997231	0.252715061602114	11.056309908296	0
30	root_x	0.688884210669163	-0.209867964450335	11.3286024182502	2051.0723428313
30	root_y	0.748723364890644	0.114380966577431	-4.63635001598317	2332.36640776528
31	sigma_y	0.902617563959211	0.699964895436461	1.75781716142735	NA
31	root_x	0.282176346636963	0.91294003580972	0.507603158079589	40.9721111860439
31	root_y	0.333404114495826	-0.0472648333349648	5.93127058051239	32.684329651016
32	sigma_x	0.469010069500655	0.476004016419782	0.707106781186548	0
32	sigma_y	0.595487772952765	0.488136922914277	0.707106781186548	0
32	root_x	-1.6990347762088	-0.276133116314905	-1.38546246205575	35.517251970433
32	root_y	-0.219307008540553	-0.486442717167655	-0.608265155691849	32.8517045092356
33	sigma_x	0.446522389771417	0.493369089054347	0.707106781186548	0
33	sigma_y	0.256433139787987	0.254718584064206	0.707106781186548	0
33	root_x	1.24202523061458	0.444077787938929	1.49649431784673	927.093680699775
33	root_y	1.34787072429606	0.342365399065758	0.865457709637966	1230.8097885827
34	sigma_x	0.708308653673157	0.601116489846679	0.665869076454258	6.78875429879073
34	sigma_y	0.193496807245538	0.235118232637282	0.665446586073069	6.78875429885198
34	root_x	-1.18519973535449	-0.519106001537096	-1.03526036238514	730.377223416696
34	root_y	-0.294055244088481	0.200040135814286	-0.69691797630357	720.003253353304
35	sigma_x	0.814496488776058	0.77457264262619	11.2491643720047	0
35	sigma_y	0.398113693343475	0.501676847018998	11.4929145444972	NA
35	root_x	0.65380117578746	0.410392714139921	-6.14200843332404	1201.62254295636
35	root_y	-0.808612222926597	0.19037240103967	0.665065543736585	1275.76653158091
36	sigma_x	0.445853093871847	0.553318211857618	1.75820318616798	0
36	root_x	0.184801998622186	0.727085510477901	1.2827864248492	122.702727100172
36	root_y	-1.2791501562252	-0.558634527146223	-1.18019049992463	120.956386649756
37	sigma_y	0.994495867984369	0.925611948588147	0.822386599640249	43.8035469798747
37	root_x	-1.12290426685403	-1.0745592495245	-1.07873636431777	757.215776670376
37	root_y	-0.319796333533781	0.269048595940677	1.97512581601226	1062.70008909486
38	sigma_x	0.973231073701754	0.937232459759494	1.18340595423783	7.20327853486829
38	sigma_y	0.172200008993968	0.160295032733096	0.205039247824476	8.7483154635259
38	root_x	0.15204339880479	-0.198648220943343	-3.71073817301152	711.869638294035
38	root_y	-1.07999408107173	-1.13847506461202	-1.20140206402177	870.765622968815
39	sigma_x	0.5486153177917	0.489398292413437	2.75634732438996	0
39	root_x	-0.674363015978303	0.665940172395625	3.83545101966389	776.48492785441
39	root_y	1.16598879874968	0.248766710453434	3.54279534626773	868.969173727223
40	sigma_x	0.709974562283605	0.615469106212578	0.707106781186548	0
40	root_x	-1.54450250582287	-0.213589428289958	-21.1321371443771	1249.88479009376
40	root_y	-0.0156262017271058	-0.449741470668581	0.204642914049183	1621.82054085897
41	sigma_x	0.538856679573655	0.520960467066657	46.0592826229071	0
41	sigma_y	0.107626417884603	0.111542086526668	42.3089725788278	0
41	root_x	0.0930929682252682	0.312411306915104	-128.345408622703	1939.61066724586
41	root_y	0.250550253876057	0.353486745736059	-112.78466065615	2470.06689826721
42	sigma_x	0.146650223992765	0.136701332046948	0.280458874337041	86.7214737595956
42	sigma_y	0.273125507170334	0.286713254013963	0.586829874428985	42.2420773905962
42	root_x	2.12818856295112	2.04736269881393	4.4837625206272	160.001841968287
42	root_y	0.726323890838003	-0.195829990944284	4.5858235947962	212.355557038181
43	sigma_x	0.51297013182193	0.487062164267927	0.707106781186548	0
43	sigma_y	0.976298931287602	0.936373721152522	0.707106781186548	0
43	root_x	-0.399756032972514	0.12571670557024	1.93724839997793	824.380922199996
43	root_y	0.109809141969146	0.543694789559326	6.60193004082629	1119.78022903679
44	sigma_x	0.0464689412619919	0.0477681302266758	0.255681074816244	9.43210000058608
44	sigma_y	0.786613711388782	0.773179651590598	1.15019337482514	8.24727332269279
44	root_x	-1.67792006893246	-1.46705695099873	-2.55896854583456	352.940048724188
44	root_y	-0.252005699563482	0.128915603650024	-3.10440243800089	460.436698627622
45	sigma_x	0.928643286693841	0.934222763106617	5.69599511271773	19.7613820777591
45	sigma_y	0.0488040912896395	0.0623033910621128	6.69556174757764	11.6792573297654
45	root_x	0.599088582417839	-0.286328185059667	-1.58104821404984	250.535494546858
45	root_y	1.52123484758084	1.35368237340937	11.6084982430926	278.58543089555
46	sigma_x	0.976849893573672	0.962304567158104	1.01895010436104	6.00487316021871
46	sigma_y	0.506124110426754	0.448932782690893	0.45514646409832	6.00868238264681
46	root_x	-1.32786083481736	-0.663459367100568	-5.83913063004504	1405.19095366048
46	root_y	0.0285133965871366	-0.0192443129125515	0.0271992944527093	1707.27094387198
47	sigma_x	0.543906844453886	0.398351275089156	1.31107009991655	194.379627634031
47	sigma_y	0.474626134382561	0.622469490811649	2.47141368093188	42.3374734457247
47	root_x	-2.43092302746036	-1.11016930771471	2.14203770580831	136.336733340181
47	root_y	0.842149359966928	-0.126697930988643	26.8566707614308	151.476129035272
48	sigma_x	0.262141732266173	0.259979334521831	0.264263805395376	36.0316015907077
48	sigma_y	0.593596452148631	0.589430010154374	0.514031548337971	36.8244136364428
48	root_x	-0.624239304716556	0.0715174073210937	-0.220523665790248	3947.50351738361
48	root_y	1.40266032522913	0.294631329020439	2.11078287664713	5384.51151825958
49	sigma_x	0.3139867647551	0.239298208281697	0.707106781186548	0
49	sigma_y	0.608560798456892	0.616427277871726	0.707106781186548	0
49	root_x	-0.0297774819642391	0.255626660269446	-2.51749100882506	1246.97912685011
49	root_y	0.571071850851613	0.650912678067692	6.39466742962575	1633.57375256209
50	sigma_y	0.857296329922974	0.818315771149775	0.707106781186548	0
50	root_x	-0.481064635296181	-0.699713571520847	0.197097532399062	113.643131315075
50	root_y	-0.499881780248943	-0.731881913247466	-2.24234056856424	119.977363911492
51	sigma_x	0.105593370739371	0.096303319805203	0.218932788471762	14.5979956088722
51	sigma_y	0.165999489137903	0.168442746175146	0.22179460999669	42.7163810893759
51	root_x	0.435290660961502	0.271575766727681	-0.126637701399281	871.191939785322
51	root_y	-0.124238751091583	0.158333376451502	-0.0871162623229336	1012.71682515157
52	sigma_x	0.740240765502676	0.808939369294212	1.07575312225395	6.50526594038861
52	sigma_y	0.0595711334608495	0.0612164784379456	0.375821931595039	7.25577151605084
52	root_x	-0.983516741501531	-0.467366092232713	-2.6555472667168	777.841278002434
52	root_y	-0.0461610113735352	-0.239667533183384	0.00113690171426148	1043.23193294439
53	sigma_x	0.988480696920305	0.90609572796554	57.0841920935688	0
53	sigma_y	0.713523935992271	0.662162928075787	19.2619209527353	0
53	root_x	-1.94654662435286	0.0405297843931699	-41.4360244210979	256.830235163614
53	root_y	0.708363460038096	-0.308519220273826	-8.08546694726073	339.67930899438
54	sigma_x	0.195420110831037	0.23932098232134	30.9489344376511	0
54	sigma_y	0.00805252976715565	0.00923782599935669	14.3464809078928	0
54	root_x	0.773058292184019	0.134524758451398	-29.9911667973842	444.345489095641
54	root_y	0.443763441348418	0.409420039726036	-2.96943364779355	385.753162890831
55	sigma_x	0.858150713611394	0.892786525735498	0.707106781186548	0
55	sigma_y	0.879599370295182	0.958577625553528	0.707106781186548	0
55	root_x	-0.474583662292594	-0.251975576084788	-0.0281823510719328	31.8704549892708
55	root_y	-1.63931799650191	-0.891504595312339	-4.11663653228245	22.7812275273375
56	sigma_x	0.0153209581039846	0.0240865273707686	18.2116942916083	0
56	sigma_y	0.481652683345601	0.446363516354233	20.6215859026221	0
56	root_x	-0.776109188248468	-0.803462398374993	-15.6724554477582	1736.93857026879
56	root_y	-0.974326573654211	-0.568423830141396	19.719775234146	1781.14251452386
57	sigma_x	0.734121660701931	0.670765252408497	0.876367969186297	11.7439503885947
57	sigma_y	0.201403506333008	0.292795620197245	0.496917986582169	12.1608687586912
57	root_x	-0.366802721905658	0.0149423374981232	-2.35501788103398	958.956951237916
57	root_y	1.42183295578821	0.257768264320318	-1.75710794129207	1279.99975540085
58	sigma_x	0.640621428145096	0.682038411374892	2.40051417778869	16.4419689952469
58	root_x	2.01987374894157	0.720886735903692	0.0507520706872608	1031.19763975122
58	root_y	0.984438494099969	0.432920074306681	8.08399957118505	1196.72130626282
59	sigma_y	0.991349342046306	0.875568294542416	4.45718326416503	0
59	root_x	-1.03984713675736	-0.0292251442446464	-0.783048770766616	767.059097415676
59	root_y	0.0193591746268711	0.348464905684487	4.15441073064052	714.998353489088
60	sigma_x	0.218282730318606	0.247417929239621	0.760089177472588	5.62066263538994
60	sigma_y	0.434039793675765	0.444966772636645	0.546578696046274	8.1390597616394
60	root_x	-0.521501277726485	-0.3264395136465	0.294143088775938	269.853029326244
60	root_y	0.538767851196798	-0.823408462006363	-2.77083630124716	476.468293438976
61	sigma_y	0.762083959532902	0.795881050395987	51.0324112257614	817.722449087786
61	root_x	-0.337480280781288	0.0762378377130089	1.14434643812696	1283.66982106116
61	root_y	-0.205779921899547	0.347241685543664	-19.2186328699609	1569.81845224324
62	sigma_x	0.215210506226867	0.237415918246615	4.05149671959866	386.327666232833
62	sigma_y	0.16934099374339	0.113705778870365	0.782897496034613	284.877697182114
62	root_x	-0.276187399741615	-0.507884697494101	-3.64857946239799	4156.26994429559
62	root_y	0.146604291918342	0.284149110100884	-0.352302681996128	3392.43292475365
63	sigma_x	0.257002224912867	0.306316538649967	30.7553236442827	NA
63	sigma_y	0.800971935968846	0.660834666097896	51.8813382409679	0
63	root_x	0.317750245958195	-0.325485984307625	-39.2105843660998	73.7140602876648
63	root_y	1.15426393905913	0.73964003662045	-8.11217565968568	46.4243901116101
64	sigma_y	0.410511958179995	0.458499099383495	18.0043799290573	0
64	root_x	2.10201677624055	1.90717221606851	-13.4748746484722	3491.79598328814
64	root_y	-0.822014623464092	-0.314360646685321	6.4401284378014	3971.45064533559
65	sigma_y	0.903895431663841	0.845800807443343	23.7228138105567	48.9860458355038
65	root_x	1.1968491178757	0.646669419308025	-2.52781494978813	1880.8338120652
65	root_y	-1.14799593951814	0.0488840561740576	2.2485623669732	2898.158798115
66	sigma_x	0.826233560219407	0.810090885436146	3.47843779422801	0
66	sigma_y	0.937215548474342	0.762970291856	1.82433116689027	0
66	root_x	0.113128236467222	0.257703803342341	-8.88395751430052	1331.19792245801
66	root_y	-0.6659032588306	0.151350775056115	11.5200332885043	1309.92934934789
67	sigma_x	0.691105315228924	0.860229496364634	418.769914082408	19.9212462484823
67	sigma_y	0.8770490095485	0.705798231175777	177.188811268509	26.6114730712656
67	root_x	-1.44503741492127	-0.366105741252427	152.393819591819	481.026294907066
67	root_y	0.373368377179383	0.244324176578885	60.9362955942485	526.862558078459
68	sigma_y	0.843426625709981	0.890338192476196	0.707106781186548	0
68	root_x	1.66662712704035	0.991284520704609	5.89694791604255	279.968821887531
68	root_y	1.42860010206478	0.109624664098488	-66.7383955324051	389.96476630593
69	sigma_x	0.877955356379971	0.751773159987845	23.5192453968481	0
69	sigma_y	0.654288623249158	0.701097421579693	30.2957222758552	0
69	root_x	-1.01903871180754	-0.264687625762679	-33.4516532588845	50.0283889027406
69	root_y	-0.0662291598886191	0.0748334954731669	-9.00538025925917	127.662993678023
70	sigma_x	0.384715292137116	0.421007603053235	4.45891662229209	NA
70	sigma_y	0.976133819669485	0.863170168670295	4.58636605911278	0
70	root_x	0.344031475523831	0.124792193957992	1.82669964145333	2273.51414201157
70	root_y	-0.205436083582319	-0.583022623136533	-13.7135917165526	2634.37311237261
71	sigma_x	0.284181793686002	0.378497442572083	1.22630240543848	10.0857383943598
71	sigma_y	0.450686527648941	0.636359538593738	0.687599209363536	37.0078510353486
71	root_x	-0.45170932406408	0.231543876736841	3.13599466518669	782.14721253603
71	root_y	1.33976485771363	0.448282600041651	3.52760397195557	1225.74656866608
72	sigma_x	0.73532230919227	0.70270743637627	0.988297702218002	6.28463211726449
72	root_x	-0.631731961785649	-1.14390250823917	-6.81926115184166	210.374806315617
73	sigma_x	0.424414716195315	0.473368016787823	12.2546581572621	NA
73	sigma_y	0.763257681624964	0.796103953708594	13.4761200198902	0
73	root_x	0.658434345333427	0.221711198004256	7.31984498789236	347.384036104363
73	root_y	1.04629208038684	0.308563205164081	-4.54114922550998	373.711630021468
74	sigma_x	0.0784294479526579	0.086647247198984	0.609955117854553	0
74	sigma_y	0.18622255534865	0.171841205974068	0.748755937612234	0
74	root_x	1.45559493254683	1.22044660743165	-6.13107035195824	436.686576432476
74	root_y	-0.319453012071023	-0.515095740423791	9.99050126186158	392.235896014305
75	sigma_x	0.912465767702088	0.557046276216083	24.0069415665731	131.012478868251
75	root_x	-1.60823909454831	-0.48897800726826	-25.7651797322972	1505.47778496577
75	root_y	0.0996622701607258	-0.205622497168795	-18.0661832874295	2737.01745653721
76	sigma_x	0.624118740903214	0.695893025366374	6.18521490659328	0
76	sigma_y	0.645393085898831	0.515113223407231	9.98254425354176	0
76	root_x	1.59229265771126	0.128897020214606	-18.5888743229217	165.271573251389
76	root_y	-0.757683006407237	-0.374980214724035	-11.9465103772125	238.806304623554
77	sigma_x	0.632791655603796	0.57608879312789	8.26112771284203	0
77	sigma_y	0.476937120081857	0.399184265503885	9.63610626050241	0
77	root_x	-0.186530811594873	0.225949734372693	-10.4318444745999	995.16832703261
77	root_y	-0.338994336313684	0.280237397845591	42.6532570136511	1092.87691409672
78	sigma_x	0.455101839499548	0.427225858514604	0.479645974522298	6.14194651587355
78	sigma_y	0.955892785685137	0.972391044893011	1.02730477732905	20.4755331921051
78	root_x	0.747747789622838	0.609983098116151	1.19650111634624	576.593710138469
78	root_y	-0.91524747966508	-0.237532446249803	-2.62089571532795	552.56627711537
79	sigma_x	0.0296999628189951	0.0365083001198892	0.0868118088498618	46.1302962593383
79	sigma_y	0.662291804328561	0.741040058709243	0.676203899808309	54.1775968739229
79	root_x	-0.602076961457463	-1.07170524248637	-1.52788908941184	349.636794967314
79	root_y	0.424193170454799	-0.0801980486564319	1.51432721023279	401.470451389937
80	sigma_x	0.0268036278430372	0.025886429454679	0.707106781186548	0
80	sigma_y	0.824212644249201	0.810064535992741	0.707106781186548	0
80	root_y	-0.895665061585986	-0.386696789109521	-2.4955270317925	1715.88754596655
81	sigma_x	0.991734176175669	0.866170988151745	12.1436406521775	6.41587101310215
81	sigma_y	0.741217672592029	0.723938605878651	4.13475602329046	6.84545078139117
81	root_x	0.74017651347155	-0.281296248600518	4.89915388715339	1107.45923574636
81	root_y	0.966324145025087	0.0902813706203319	-2.42258070837828	1422.43095664049
82	sigma_x	0.140689349966124	0.13659570757462	2.34478937530393	NA
82	sigma_y	0.742306071566418	0.877134282059167	2.75539819665427	NA
82	root_x	-0.326809932128724	0.0285874142789261	2.07304271429266	763.986080019069
82	root_y	1.8816353186618	0.0359902055211261	3.23017330127677	911.028314686376
83	sigma_x	0.413530407706276	0.365871210933147	0.691807989695446	6.33306558477109
83	sigma_y	0.457009355770424	0.44675318904583	0.725030249371007	6.33092936431676
83	root_x	-0.0241511086121676	-0.523003736564974	-0.438917154190765	560.004325482275
83	root_y	-2.0537149855889	-0.341047085546517	-0.687715985161466	775.618761214792
84	sigma_x	0.168660571798682	0.14529896379187	12.8322135268103	0
84	sigma_y	0.917286051204428	0.947626774023732	14.6820503068768	NA
84	root_x	1.88732119229255	0.388617289504821	-13.4607102372963	1362.69929565043
84	root_y	1.13352740582002	-0.0129183120431076	-3.66040269179807	1329.29019034883
85	sigma_x	0.312165156239644	0.174907017748598	11.8305144849008	80.9051821286619
85	sigma_y	0.889622312504798	0.593756844377873	4.64270811793859	53.5373055032077
85	root_x	-1.43728611880952	-1.2735464185947	2.5818583181951	4280.4009074983
85	root_y	-0.555793716370326	-0.259202136369437	-9.83531313030298	3721.51163036506
86	sigma_x	0.651076801354066	0.751740351492588	0.707106781186548	0
86	sigma_y	0.868830991443247	0.784442837997827	0.707106781186548	0
86	root_x	0.249828816306142	0.094580371622213	0.325759508067264	953.579037466315
86	root_y	0.430717687966884	0.693403281833133	3.33433997572468	1044.06467062824
87	sigma_x	0.835300508420914	0.825412405990893	0.707106781186548	0
87	root_x	-1.02973773113067	-0.0260538550208735	1.65358118873707	1011.22664959386
87	root_y	0.193501224183989	-0.16668115844752	-0.647759122227113	1661.75320096842
88	sigma_x	0.854534042766318	0.850535436620849	4.12029819888923	0
88	sigma_y	0.983919749734923	0.88610125017566	2.40248752142479	0
88	root_x	0.126342852409742	-0.34021257483765	8.13513566799154	1159.31467406368
88	root_y	-1.42592145226754	0.142302993487584	13.2592253405204	1274.4160833079
89	sigma_x	0.561971090035513	0.554863443385461	549.53995197145	NA
89	sigma_y	0.504644207656384	0.591349595731603	324.124421869229	NA
89	root_x	-0.327204752341988	0.0482729302320041	4354.97139322381	1185.53423512625
89	root_y	-0.0559502358935556	-0.0523156962136722	-2851.97818892095	1550.61639759169
90	sigma_x	0.67195333330892	0.626003446011552	15.6642443518721	0
90	sigma_y	0.474858765956014	0.649425739047461	13.2469886168119	0
90	root_x	0.00660979014843171	-0.164105957300476	11.888237951944	96.9849140878076
90	root_y	-1.82855448788168	-0.225833157296656	-6.96670308119122	117.39194230858
91	sigma_x	0.622314639622346	0.593873980761096	0.73513944706259	21.7895449276195
91	sigma_y	0.560716752195731	0.587803695740355	0.674605778893858	9.12168860823711
91	root_x	-1.22786634107132	-0.236718172543816	1.34395656598137	1254.71958669035
91	root_y	-0.440637229107395	-0.537244441269063	-3.13680802434512	1700.47841470531
92	sigma_x	0.230596747249365	0.245667698005961	23.6576337283009	15.0227262517745
92	sigma_y	0.778995359316468	0.671618098835416	14.1614509471948	10.0798599046027
92	root_x	0.571224461972849	-0.118627089020841	11.0672038386722	2210.79965159289
92	root_y	-0.469871071294904	0.082305040594575	-16.4165234140783	3107.23812055043
93	sigma_x	0.451226903125644	0.499513955013929	0.584504237084466	8.98030869142701
93	sigma_y	0.937052791006863	0.844463984343561	0.83137505977601	9.0143409401669
93	root_x	1.032313989532	0.402259819205936	2.20883537351475	349.738996479129
93	root_y	1.50689983221071	-0.0300744691501705	-0.832809477542868	440.457266387675
94	sigma_x	0.706328075611964	0.760155540596045	0.859252007068151	18.5836780415477
94	sigma_y	0.520057670772076	0.504480313694645	0.513028060103835	18.398689323158
94	root_x	0.271607563755297	0.363991184737386	0.880848115333241	894.085696771352
94	root_y	-0.451974990209498	-0.560185826871087	-1.64893262223444	1267.05557398387
95	sigma_x	0.250080670230091	0.400446152405862	1.98793192409077	NA
95	sigma_y	0.461570881074294	0.513743422279038	2.87939534450794	0
95	root_x	-0.493526128803959	-0.0742954162236654	0.302446472464569	857.950576844174
95	root_y	-0.794909925780078	0.159451325515285	2.1428182721143	1334.99724117507
96	sigma_x	0.666836025658995	0.649651942935947	97.5582773582065	NA
96	sigma_y	0.346896621398628	0.503923472341906	63.0077680343952	0
96	root_x	0.292677776385548	-0.571212675944598	57.5349300442836	72.7035253907779
96	root_y	-1.41080374704697	0.369087292299124	-59.2324662680318	126.441662451176
97	sigma_x	0.0531020672060549	0.0628666456734435	0.101396885201264	112.266559031539
97	root_x	1.13120499253763	0.656374892765812	0.905100223429162	1607.35708580725
98	sigma_x	0.362648240523413	0.515974459291224	8.9582596384866	NA
98	sigma_y	0.527847605291754	0.349292443840223	10.2306922933199	NA
98	root_x	-0.22142704499511	0.28542281850873	-6.18835302898256	654.2357134524
98	root_y	-1.381900556372	-0.706035203380286	-4.12100559748607	1144.90166223017
99	sigma_x	0.111927345860749	0.112330413814106	0.156389696665372	35.9455980090059
99	sigma_y	0.138464110437781	0.130112981263623	0.347867227173441	14.8381694688488
99	root_x	1.03328726217905	0.998119511341509	1.48366016213556	34.8810628259841
99	root_y	-1.23204294389851	-1.11103481892214	-5.38025069608969	48.6565367905646
100	sigma_x	0.199975114548579	0.283718782345642	0.707106781186548	0
100	sigma_y	0.148213929263875	0.205605721489506	0.707106781186548	0
100	root_x	0.49077310283569	0.452776218557108	24.4244496829374	707.817382550605
100	root_y	2.21946229185768	0.940171281625476	39.98944284179	893.011364286937
